CRASH ID,LATITUDE,LONGITUDE,YEAR,SEVERITY
NCR - 00019795,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019796,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019797,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019798,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019799,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019800,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019801,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019802,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019803,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019804,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019805,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019806,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019807,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019808,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019809,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019810,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019811,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019812,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019813,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019814,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019815,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019816,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019817,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019818,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019819,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019820,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019821,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019822,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019823,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019824,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019825,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019826,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019827,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019828,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019829,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019830,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019831,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019832,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019833,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019834,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019835,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019836,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019837,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019838,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019839,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019840,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019841,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019842,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019843,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019844,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019845,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019846,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019847,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019848,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019849,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019850,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019851,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019852,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019853,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019854,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019855,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019856,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019857,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019858,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019859,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019860,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019861,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019862,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019863,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019864,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019865,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019866,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019867,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019868,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019869,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019870,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019871,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019872,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019873,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019874,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019875,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019876,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019877,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019878,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019879,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019880,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019881,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019882,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019883,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019884,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019885,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019886,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019887,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019888,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019889,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019890,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019891,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019892,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019893,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019894,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019895,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019896,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019897,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019898,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019899,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019900,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019901,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019902,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019903,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019904,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019905,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019906,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019907,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019908,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019909,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019910,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019911,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019912,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019913,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019914,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019915,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019916,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019917,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019918,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019919,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019920,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019921,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019922,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019923,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019924,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019925,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019926,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019927,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019928,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019929,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019930,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019931,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019932,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019933,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019934,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019935,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019936,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019937,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019938,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019939,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019940,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019941,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019942,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019943,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019944,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019945,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019946,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019947,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019948,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019949,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019950,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019951,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019952,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019953,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019954,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019955,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019956,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019957,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019958,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019959,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019960,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019961,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019962,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019963,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019964,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019965,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019966,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019967,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019968,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019969,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019970,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019971,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019972,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019973,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019974,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019975,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019976,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019977,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019978,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019979,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019980,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019981,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019982,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019983,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019984,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019985,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019986,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019987,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019988,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019989,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019990,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019991,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019992,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019993,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019994,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019995,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019996,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019997,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019998,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00019999,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020000,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020001,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020002,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020003,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020004,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020005,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020006,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020007,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020008,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020009,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020010,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020011,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020012,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020013,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020014,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020015,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020016,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020017,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020018,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020019,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020020,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020021,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020022,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020023,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020024,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020025,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020026,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020027,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020028,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020029,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020030,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020031,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020032,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020033,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020034,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020035,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020036,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020037,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020038,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020039,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020040,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020041,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020042,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020043,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020044,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020045,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020046,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020047,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020048,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020049,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020050,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020051,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020052,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020053,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020054,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020055,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020056,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020057,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020058,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020059,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020060,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020061,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020062,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020063,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020064,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020065,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020066,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020067,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020068,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020069,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020070,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020071,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020072,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020073,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020074,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020075,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020076,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020077,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020078,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020079,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020080,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020081,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020082,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020083,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020084,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020085,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020086,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020087,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020088,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020089,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020090,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020091,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020092,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020093,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020094,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020095,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020096,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020097,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020098,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020099,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020100,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020101,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020102,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020103,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020104,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020105,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020106,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020107,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020108,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020109,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020110,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020111,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020112,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020113,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020114,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020115,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020116,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020117,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020118,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020119,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020120,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020121,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020122,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020123,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020124,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020125,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020126,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020127,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020128,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020129,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020130,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020131,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020132,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020133,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020134,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020135,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020136,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020137,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020138,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020139,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020140,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020141,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020142,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020143,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020144,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020145,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020146,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020147,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020148,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020149,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020150,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020151,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020152,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020153,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020154,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020155,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020156,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020157,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020158,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020159,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020160,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020161,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020162,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020163,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020164,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020165,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020166,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020167,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020168,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020169,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020170,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020171,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020172,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020173,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020174,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020175,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020176,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020177,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020178,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020179,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020180,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020181,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020182,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020183,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020184,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020185,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020186,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020187,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020188,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020189,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020190,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020191,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020192,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020193,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020194,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020195,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020196,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020197,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020198,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020199,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020200,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020201,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020202,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020203,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020204,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020205,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020206,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020207,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020208,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020209,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020210,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020211,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020212,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020213,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020214,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020215,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020216,14.7000° N,121.0800° E,2017,DAMAGE
NCR - 00020217,14.7000° N,121.0800° E,2017,DAMAGE
